bez_id,pgr_id,plr_id,total,under_6,6-15,15-18,18-27,27-45,45-55,55-65,65_or_more,female,foreigner
06,0630,06300629,6977.0,276,463,174,686,1641,884,1114,1739,3691,1136
06,0630,06300630,5665.0,323,447,154,623,1463,646,826,1183,2936,1574
06,0630,06300631,2928.0,111,261,101,479,598,407,371,600,1510,726
06,0630,06300632,13805.0,690,1473,508,1224,2653,1946,2213,3098,7046,2132
06,0630,06300633,12042.0,505,1012,356,1094,2643,1496,1929,3007,6316,1907
06,0630,06300634,8386.0,369,779,277,724,1530,1053,1315,2339,4471,1192
06,0640,06400735,10237.0,408,1092,328,699,1640,1353,1669,3048,5288,1529
06,0640,06400736,5172.0,234,557,195,416,800,705,793,1472,2698,514
06,0640,06400737,11276.0,433,946,338,1594,2054,1264,1574,3073,5820,2636
06,0640,06400838,7425.0,318,639,222,586,1072,859,1327,2402,3948,729
06,0640,06400839,5228.0,194,464,154,438,790,679,885,1624,2862,624
06,0640,06400840,7146.0,250,590,247,646,1136,896,1259,2122,3902,690
06,0640,06400841,6218.0,276,488,188,580,1204,652,799,2031,3506,1052
06,0640,06400842,4839.0,263,614,207,370,973,805,742,865,2497,789
06,0640,06400843,4745.0,211,446,172,476,772,617,832,1219,2500,811
06,0640,06400844,7290.0,356,650,255,728,1275,902,1067,2057,3829,1420
07,0710,07100101,9802.0,372,545,175,796,2618,1311,1568,2417,4675,2908
07,0710,07100102,8716.0,421,608,172,958,2534,1093,1206,1724,4028,3047
07,0710,07100103,7767.0,387,590,230,857,2277,1052,1146,1228,3719,2853
07,0710,07100204,10385.0,509,646,220,1031,3178,1294,1634,1873,5186,2632
07,0710,07100205,5202.0,215,413,175,548,1591,686,719,855,2521,2037
07,0710,07100206,8363.0,483,572,181,863,2768,1120,1269,1107,4061,2522
07,0720,07200307,10590.0,486,675,205,1013,2868,1260,1699,2384,5422,2218
07,0720,07200308,10676.0,583,787,207,1141,3617,1288,1296,1757,5252,3086
07,0720,07200409,9388.0,443,600,189,882,2842,1262,1567,1603,4826,2062
07,0720,07200410,5614.0,369,471,144,612,1896,681,651,790,2770,1729
07,0720,07200411,2744.0,152,177,61,274,931,318,423,408,1340,712
07,0720,07200412,2263.0,241,150,42,359,1084,154,122,111,1120,870
07,0720,07200413,7688.0,382,526,150,754,2695,1052,1190,939,3912,1619
07,0720,07200414,3803.0,208,298,56,400,1342,516,543,440,1908,903
07,0730,07300515,6975.0,345,501,174,631,1751,879,1188,1506,3741,1005
07,0730,07300516,8946.0,440,629,245,956,2371,1154,1384,1767,4743,1629
07,0730,07300517,9565.0,611,784,250,966,2413,1115,1363,2063,5137,1914
07,0730,07300618,9316.0,480,700,228,904,2519,1076,1396,2013,4811,1781
07,0730,07300619,12212.0,687,976,317,1321,3578,1503,1791,2039,6317,3035
07,0740,07400720,11784.0,594,894,270,1038,3230,1483,1861,2414,6099,2524
07,0740,07400721,7513.0,316,808,270,1344,1872,872,929,1102,3385,2947
07,0740,07400822,3249.0,235,291,70,304,1003,344,426,576,1611,783
07,0740,07400823,9772.0,570,643,200,934,2956,1102,1398,1969,5109,1991
07,0740,07400824,7379.0,454,600,173,733,2277,840,922,1380,3767,1733
07,0740,07400825,7331.0,409,548,155,826,2436,910,976,1071,3763,1886
07,0740,07400826,5156.0,254,342,94,442,1269,583,793,1379,2693,826
07,0740,07400927,11359.0,694,814,278,1340,3617,1202,1355,2059,5784,3295
07,0740,07400928,4005.0,253,308,77,415,1600,464,472,416,1930,1557
07,0750,07501029,8491.0,567,676,223,825,2564,891,1131,1614,4309,2125
07,0750,07501030,8724.0,431,646,202,825,2576,989,1130,1925,4488,2061
07,0750,07501031,9178.0,481,578,168,786,2392,1005,1345,2423,4846,1720
07,0750,07501032,6116.0,397,462,131,591,1616,674,897,1348,3136,1090
07,0750,07501133,8268.0,433,607,161,806,2140,889,1091,2141,4316,2191
07,0750,07501134,10530.0,551,849,250,824,2193,1100,1537,3226,5589,1668
07,0750,07501135,2252.0,129,164,82,173,399,297,350,658,1137,292
07,0760,07601236,10327.0,632,1087,343,1125,2408,1101,1340,2291,5168,2788
07,0760,07601237,4815.0,239,352,152,449,983,613,776,1251,2381,671
07,0760,07601238,2884.0,163,290,98,247,556,345,349,836,1489,535
07,0760,07601339,5733.0,356,536,148,484,1282,667,675,1585,3119,1003
07,0760,07601340,6439.0,385,563,193,637,1469,722,844,1626,3405,1278
07,0760,07601341,2269.0,124,193,53,172,477,257,367,626,1148,420
07,0760,07601442,10427.0,555,862,261,882,2014,1311,1629,2913,5406,1317
07,0760,07601443,10846.0,561,982,329,818,2129,1347,1823,2857,5661,1210
07,0760,07601544,8998.0,621,854,255,751,2055,1016,1153,2293,4642,1555
07,0760,07601545,8241.0,421,865,315,925,1715,921,1121,1958,4261,1880
07,0760,07601546,6988.0,333,606,191,620,1324,876,1266,1772,3557,722
07,0760,07601547,3873.0,264,387,101,276,722,454,616,1053,2051,587
07,0760,07601548,2906.0,152,273,81,221,489,352,490,848,1493,289
08,0810,08100101,4695.0,214,299,94,452,1983,584,585,484,2236,1822
08,0810,08100102,8264.0,413,523,147,790,3741,1031,848,771,4042,2998
08,0810,08100103,7234.0,369,425,133,587,3395,927,722,676,3492,2407
08,0810,08100104,6747.0,338,489,165,719,3006,764,705,561,3167,2622
08,0810,08100105,6235.0,426,441,192,723,2629,592,475,757,3126,2363
08,0810,08100206,9447.0,460,565,225,899,4273,1085,988,952,4652,3654
08,0810,08100207,7510.0,423,740,286,877,2358,952,833,1041,3773,2688
08,0810,08100208,12156.0,598,889,287,1252,5355,1394,1219,1162,5886,4559
08,0810,08100209,8632.0,408,599,215,1065,3468,974,907,996,4033,3529
08,0810,08100310,7687.0,388,519,199,632,3156,1183,895,715,3909,2473
08,0810,08100311,7215.0,329,427,116,575,3158,1043,894,673,3591,2342
08,0810,08100312,11685.0,609,791,206,1019,5099,1636,1224,1101,5844,4024
08,0810,08100313,3795.0,199,243,78,340,1230,519,561,625,1906,828
08,0810,08100314,8049.0,394,559,188,816,3621,1002,755,714,3869,3291
08,0810,08100415,6509.0,342,480,127,581,2974,730,643,632,3177,2323
08,0810,08100416,6445.0,377,463,139,562,2797,745,678,684,3149,2202
08,0810,08100417,9605.0,533,671,243,1009,4251,1148,920,830,4568,3508
08,0810,08100418,9256.0,502,556,194,782,4041,1176,926,1079,4618,2923
08,0810,08100419,7248.0,515,708,224,674,2821,842,710,754,3593,3126
08,0810,08100520,5778.0,461,764,197,708,1631,631,655,731,2823,2259
08,0810,08100521,9543.0,589,1219,404,1104,2431,1177,1158,1461,4658,3036
08,0820,08200622,5730.0,411,541,185,755,2037,699,569,533,2640,2692
08,0820,08200623,6824.0,459,730,210,745,1850,772,868,1190,3307,2415
08,0820,08200624,8951.0,528,663,199,961,2692,990,1237,1681,4591,2535
08,0820,08200725,2516.0,108,217,77,227,495,321,474,597,1226,354
08,0820,08200726,6205.0,353,560,168,530,1459,786,943,1406,3197,992
08,0820,08200727,8098.0,426,533,142,753,2187,901,1248,1908,4243,1434
08,0820,08200728,1199.0,24,88,26,101,241,140,236,343,644,182
08,0820,08200729,1854.0,93,198,61,171,388,279,295,369,899,282
08,0820,08200730,3396.0,100,242,95,370,650,462,564,913,1639,668
08,0820,08200831,8287.0,436,628,180,657,1800,1027,1414,2145,4234,1230
08,0820,08200832,11777.0,686,1046,308,1013,2485,1288,1794,3157,6140,2014
08,0820,08200833,8942.0,484,884,258,988,2140,1104,1149,1935,4429,2388
08,0830,08300934,12625.0,853,1131,341,1245,2922,1363,1560,3210,6643,2915
08,0830,08300935,7468.0,393,497,154,651,1728,768,1009,2268,3954,1645
08,0830,08301036,7453.0,533,607,226,766,1746,790,943,1842,3928,1646
08,0830,08301037,11088.0,778,1105,318,1235,2759,1256,1441,2196,5682,2767
08,0840,08401138,2864.0,172,282,89,224,534,306,340,917,1535,453
08,0840,08401139,4162.0,216,256,87,326,940,461,652,1224,2144,751
08,0840,08401140,2697.0,139,225,72,279,554,306,466,656,1360,473
08,0840,08401241,8305.0,431,747,209,840,1575,989,1331,2183,4140,1499
08,0840,08401242,6865.0,347,601,195,577,1284,791,1199,1871,3465,894
08,0840,08401243,10056.0,615,832,254,898,2077,1124,1620,2636,5092,1661
08,0840,08401244,7269.0,395,730,211,568,1330,904,1173,1958,3752,722
08,0840,08401245,3727.0,247,347,98,373,918,497,555,692,1997,443
08,0840,08401246,7924.0,482,784,257,703,1537,981,1236,1944,4214,1013
09,0910,09100101,13410.0,823,1238,330,1067,5076,2019,1513,1344,6737,3009
09,0910,09100202,4305.0,264,409,97,334,1330,599,600,672,2203,576
09,0910,09100203,7130.0,282,335,81,718,2387,713,1006,1608,3626,1353
09,0910,09100304,11871.0,606,747,170,987,3943,1217,1395,2806,6226,1710
09,0910,09100305,4285.0,244,240,72,386,1799,455,474,615,2172,764
09,0910,09100306,3102.0,179,314,103,266,548,372,618,702,1571,605
09,0910,09100407,8561.0,464,610,156,623,2161,813,1246,2488,4516,992
09,0910,09100408,8548.0,520,716,173,885,2731,961,1154,1408,4310,1321
09,0910,09100409,4012.0,228,340,161,457,871,626,702,627,1983,546
09,0920,09200510,8014.0,529,571,189,1164,3307,810,707,737,3662,2588
09,0920,09200511,13336.0,812,1196,295,1853,4742,1417,1424,1597,6574,3000
09,0920,09200512,3995.0,219,283,49,656,1562,372,369,485,1900,1008
09,0920,09200613,10734.0,705,759,190,1537,4383,1012,936,1212,5055,3404
09,0920,09200614,3840.0,198,307,95,296,933,382,552,1077,1923,508
09,0920,09200715,4297.0,438,294,45,833,1870,306,245,266,2029,1582
09,0920,09200716,8187.0,414,642,167,1169,2493,923,969,1410,4058,2028
09,0920,09200717,9702.0,552,689,219,989,3055,1137,1335,1726,4786,1892
09,0920,09200818,4106.0,212,278,51,515,1536,451,462,601,2041,800
09,0920,09200819,8677.0,563,804,261,938,2846,976,973,1316,4289,1954
09,0930,09300920,13183.0,967,1425,376,1052,3284,1603,2052,2424,6769,1642
09,0930,09300921,2746.0,159,249,76,170,653,387,505,547,1395,231
09,0930,09300922,5970.0,393,661,185,562,1414,632,997,1126,3098,1015
09,0930,09300923,8820.0,701,1170,331,867,2094,1127,1351,1179,4384,1705
09,0930,09301024,3711.0,354,334,88,416,1077,379,453,610,1940,650
09,0930,09301025,11975.0,630,1097,341,1136,2675,1518,1988,2590,5858,1888
09,0930,09301126,8273.0,538,579,157,561,2372,927,1104,2035,4215,1144
09,0930,09301227,1886.0,89,163,55,96,324,247,318,594,948,103
09,0930,09301228,2614.0,149,227,59,171,535,344,474,655,1331,182
09,0940,09401329,10753.0,497,723,208,691,2235,1165,1834,3400,5621,843
09,0940,09401330,1867.0,76,183,54,91,353,251,331,528,965,133
09,0940,09401431,5868.0,334,470,138,401,1222,507,638,2158,3224,836
09,0940,09401432,1566.0,102,161,33,102,355,189,248,376,825,193
09,0940,09401433,4563.0,178,293,135,395,947,471,529,1615,2355,733
09,0940,09401534,7582.0,491,758,253,748,2323,911,1000,1098,3769,1458
09,0940,09401635,7081.0,333,631,184,382,1377,874,1468,1832,3544,401
09,0950,09501736,4660.0,264,386,91,334,1091,576,678,1240,2426,422
09,0950,09501737,14437.0,697,1199,396,922,2883,1874,2343,4123,7871,885
09,0950,09501838,10723.0,560,901,322,692,2160,1334,1899,2855,5347,1024
09,0950,09501939,6796.0,479,516,142,643,2326,728,776,1186,3461,1227
09,0950,09501940,2708.0,164,189,49,277,952,325,334,418,1352,444
09,0950,09501941,2843.0,147,177,36,172,814,290,420,787,1487,365
09,0950,09502042,4242.0,247,343,104,304,1140,533,532,1039,2188,467
09,0950,09502043,9102.0,342,589,199,638,2086,992,1452,2804,4877,655
10,1010,10100101,5830.0,398,573,203,565,1624,645,909,913,2960,1280
10,1010,10100102,3682.0,252,385,112,355,1026,411,522,619,1803,971
10,1010,10100103,7843.0,425,726,245,814,2030,750,1170,1683,3810,1462
10,1010,10100104,7563.0,492,896,287,756,2088,896,1120,1028,3740,1187
10,1010,10100205,1289.0,146,112,22,227,449,162,117,54,393,855
10,1010,10100206,11457.0,723,1143,339,1153,3156,1166,1207,2570,5875,2167
10,1010,10100207,8305.0,418,781,252,787,2372,880,1133,1682,4067,1156
10,1010,10100208,9897.0,485,681,169,1045,2638,944,1102,2833,4901,1955
10,1010,10100209,9600.0,640,924,290,1081,2608,948,941,2168,4721,2533
10,1010,10100210,10862.0,596,914,343,969,2571,1089,1189,3191,5505,1916
10,1010,10100311,2253.0,102,202,51,187,591,264,350,506,1057,521
10,1010,10100312,15887.0,855,1252,421,1574,4133,1547,1718,4387,8100,3382
10,1010,10100313,5033.0,276,311,104,498,1233,509,709,1393,2464,1311
10,1010,10100314,6418.0,284,579,173,501,1391,696,686,2108,3335,873
10,1010,10100315,8182.0,584,765,253,836,2107,812,810,2015,4144,1713
10,1010,10100316,3713.0,255,349,94,203,936,338,509,1029,2041,293
10,1020,10200417,8045.0,591,1090,328,910,2397,893,1008,828,4034,2330
10,1020,10200418,7244.0,532,641,172,757,2374,631,1025,1112,3610,1598
10,1020,10200419,4360.0,342,476,141,513,1455,448,526,459,2136,1494
10,1020,10200420,8802.0,742,1006,290,872,2680,823,1210,1179,4417,2954
10,1020,10200421,1753.0,102,179,36,247,561,204,199,225,887,538
10,1020,10200422,7303.0,604,908,253,832,2188,736,891,891,3605,2909
10,1020,10200423,6186.0,432,650,200,740,2119,702,759,584,2958,1866
10,1020,10200524,11599.0,923,1025,293,1108,3298,1063,2018,1871,5957,2674
10,1020,10200525,5428.0,443,683,190,489,1508,597,882,636,2699,1410
10,1020,10200526,6228.0,443,832,285,669,1941,639,739,680,3025,1868
10,1020,10200627,3670.0,228,274,61,298,1205,347,590,667,1825,661
10,1020,10200628,6565.0,549,863,205,549,2034,637,954,774,3321,1527
10,1020,10200629,9138.0,459,676,197,698,2392,851,1238,2627,4865,1230
10,1020,10200630,6592.0,317,523,141,411,1389,593,1381,1837,3437,701
10,1030,10300731,7819.0,317,575,151,744,1509,857,1395,2271,3994,1046
10,1030,10300732,7215.0,478,504,183,675,1951,789,1018,1617,3577,1180
10,1030,10300733,5314.0,429,496,107,526,1578,544,639,995,2653,1138
10,1030,10300734,10626.0,511,1049,326,605,1921,1420,1977,2817,5397,768
10,1040,10400835,7921.0,409,668,210,537,1551,940,1759,1847,4032,466
10,1040,10400836,3999.0,198,322,101,291,819,514,734,1020,2021,350
10,1040,10400837,7919.0,369,775,235,412,1412,1117,1459,2140,4017,333
10,1040,10400938,10244.0,563,988,238,517,2010,1297,2119,2512,5179,565
10,1040,10400939,4493.0,236,419,108,303,1026,517,832,1052,2262,352
10,1040,10400940,5910.0,240,529,140,314,996,801,1250,1640,2991,263
10,1040,10400941,9761.0,459,1001,302,539,1872,1307,1965,2316,4899,434
11,1110,11100101,3341.0,144,277,86,211,664,456,752,751,1620,210
11,1110,11100102,3079.0,317,388,100,370,905,332,388,279,1488,991
11,1110,11100203,9260.0,649,1028,313,864,2587,911,1443,1465,4683,2385
11,1110,11100204,7417.0,450,770,235,750,2065,777,1138,1232,3702,1966
11,1110,11100205,6294.0,440,591,196,555,1618,599,1031,1264,3219,1675
11,1110,11100206,7709.0,573,922,226,638,2220,782,1010,1338,3940,2071
11,1110,11100307,11785.0,680,1124,330,965,2768,1103,1893,2922,6029,2581
11,1110,11100308,9818.0,654,1039,300,874,2524,1096,1486,1845,4826,2376
11,1110,11100309,6634.0,413,506,155,593,1900,551,850,1666,3314,1575
11,1120,11200410,10401.0,768,1250,311,842,2759,1161,1356,1954,5173,2808
11,1120,11200411,6977.0,371,624,212,563,1749,794,853,1811,3558,1377
11,1120,11200512,3965.0,261,475,135,314,794,470,586,930,2082,719
11,1120,11200513,10323.0,680,873,224,950,3706,1260,1187,1443,5209,2497
11,1120,11200514,15796.0,1031,1430,414,1529,4147,1771,1785,3689,8129,3645
11,1120,11200515,4436.0,299,341,107,376,1313,526,621,853,2215,814
11,1130,11300616,6046.0,333,436,141,585,1803,592,610,1546,3076,1502
11,1130,11300617,4423.0,267,247,75,347,1148,434,516,1389,2316,886
11,1130,11300618,3789.0,228,253,49,376,1354,398,404,727,1951,967
11,1130,11300619,8980.0,355,550,183,1430,2626,801,934,2101,4475,2700
11,1130,11300620,11292.0,619,901,251,1123,3417,1179,1241,2561,5709,2884
11,1130,11300721,6642.0,420,486,104,1083,2569,725,581,674,2742,4167
11,1130,11300722,10258.0,646,737,187,845,4045,1137,1044,1617,5227,1896
11,1130,11300723,2827.0,231,329,77,459,902,458,258,113,1147,1799
11,1130,11300724,4276.0,249,260,96,435,1730,473,438,595,2173,979
11,1130,11300725,10081.0,687,839,197,911,4006,1189,968,1284,5174,1923
11,1130,11300826,10417.0,545,797,238,1312,3127,1000,1233,2165,5199,2991
11,1140,11400927,4255.0,310,422,138,384,1764,641,429,167,2070,765
11,1140,11400928,2728.0,220,226,54,235,1234,303,219,237,1316,849
11,1140,11400929,16689.0,1064,1296,282,1610,7564,1932,1518,1423,8082,4027
11,1140,11400930,4767.0,269,233,43,469,1917,469,523,844,2491,674
11,1140,11400931,7053.0,334,507,166,689,2189,722,769,1677,3456,1496
11,1140,11401032,6262.0,347,324,100,711,2377,550,583,1270,3042,1864
11,1140,11401033,6816.0,467,677,184,667,2201,664,667,1289,3399,1892
11,1140,11401034,3387.0,191,286,71,327,1083,302,336,791,1731,936
11,1140,11401135,11045.0,891,874,213,1039,3175,976,1046,2831,5830,2699
11,1140,11401136,8290.0,340,366,112,1084,2420,724,978,2266,4361,1862
11,1140,11401137,8702.0,530,724,238,842,2296,894,958,2220,4517,2169
11,1150,11501238,4673.0,401,534,162,392,1613,652,443,476,2323,888
11,1150,11501339,10538.0,838,986,222,1202,3570,1166,1170,1384,5349,2078
11,1150,11501340,11169.0,663,1229,314,814,2786,1439,1623,2301,5838,1401
11,1150,11501341,9241.0,679,1147,336,840,2810,1278,1061,1090,4685,1962
12,1210,12100101,11075.0,760,923,289,1318,3589,1214,1360,1622,5428,4016
12,1210,12100102,9997.0,580,865,309,1304,2936,1231,1299,1473,4892,3458
12,1210,12100103,7618.0,390,497,161,884,2282,895,1103,1406,3804,2132
12,1210,12100204,9176.0,522,682,191,1064,2813,957,1142,1805,4697,3018
12,1210,12100205,13853.0,839,1092,322,1536,4017,1579,1905,2563,6923,4127
12,1210,12100206,4721.0,268,277,109,441,1355,509,764,998,2371,1035
12,1220,12200307,2802.0,161,187,71,286,792,351,419,535,1393,830
12,1220,12200308,5793.0,331,413,108,555,1517,599,831,1439,2971,1551
12,1220,12200309,11167.0,604,979,305,1479,3371,1252,1439,1738,5461,4256
12,1220,12200310,8133.0,535,800,279,997,2205,955,1034,1328,4059,3035
12,1220,12200411,317.0,23,26,11,46,59,49,61,42,146,135
12,1220,12200412,6465.0,339,514,160,552,1687,889,961,1363,2855,1387
12,1220,12200413,8096.0,472,672,202,823,2014,976,1170,1767,4230,2048
12,1220,12200414,1772.0,108,130,29,255,403,189,270,388,786,571
12,1220,12200515,11035.0,576,626,199,827,2733,1206,1617,3251,5936,1851
12,1240,12400616,6167.0,277,542,197,431,950,721,1135,1914,3185,606
12,1240,12400617,6798.0,312,593,198,498,1005,881,1379,1932,3468,428
12,1240,12400618,3791.0,205,416,82,243,732,404,656,1053,1925,316
12,1240,12400619,7777.0,368,688,238,612,1316,908,1297,2350,3968,622
12,1240,12400720,8434.0,370,750,258,593,1184,1063,1424,2792,4448,526
12,1240,12400721,7965.0,345,799,286,590,1154,1048,1411,2332,4100,635
12,1240,12400722,8464.0,362,786,256,554,1359,1099,1451,2597,4395,695
12,1240,12400723,8147.0,429,670,215,578,1376,956,1386,2537,4298,753
12,1250,12500824,9726.0,416,671,190,882,2094,1107,1644,2722,5215,987
12,1250,12500825,6879.0,377,414,124,672,1985,795,1115,1397,3419,1551
12,1250,12500926,5171.0,228,285,75,461,1250,479,746,1647,2631,985
12,1250,12500927,6875.0,397,520,163,610,1426,757,1222,1780,3507,1044
12,1250,12500928,5148.0,298,420,139,457,1083,632,821,1298,2644,576
12,1250,12500929,5068.0,206,512,174,351,876,657,912,1380,2572,381
12,1250,12500930,9779.0,449,734,194,978,2506,1138,1493,2287,4649,2198
12,1260,12601031,3301.0,150,182,64,298,607,373,605,1022,1649,536
12,1260,12601032,6115.0,493,814,266,698,1477,692,653,1022,3064,2154
12,1260,12601133,11441.0,742,1405,472,1283,2762,1389,1272,2116,5879,3149
12,1260,12601134,15947.0,1174,1854,577,1792,3601,1771,1848,3330,8288,4249
12,1260,12601235,10625.0,758,1412,468,1300,2503,1240,1210,1734,5444,3332
12,1260,12601236,3154.0,128,243,100,335,650,346,475,877,1568,644
